_id,pin,address,block_lot,sale_price,act77_gent_date,last_payment_date,treasury_sale_date,partition_latest_sale_date,latitude,longitude,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
286308,0032F00297000000,"PLINY WAY, PITTSBURGH, PA 15210",0032F00297,11961,2002-04-26,2002-04-26,2019-08-16,2019-08-16,40.41116070840716,-79.97664863698844,St. Clair,3,16,4-8,3,3,Southern,Schenley
286309,0029N00157000000,"2848 E CARSON ST, PITTSBURGH, PA 15203",0029N00157,1,2001-12-31,2021-06-11,2019-10-18,2019-10-18,40.42506377283972,-79.96441588588797,South Side Flats,3,16,4-24,3,3,Southern,Schenley
286310,0013A00009000000,"S 18TH ST, PITTSBURGH, PA 15210",0013A00009,13660,2001-12-21,2009-01-31,2019-04-18,2019-04-18,40.421145879622415,-79.9822861886651,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
286311,0013A00010000000,"S 18TH ST, PITTSBURGH, PA 15210",0013A00010,9986,2002-02-18,2014-03-06,2019-04-18,2019-04-18,40.421132808729354,-79.98221376709687,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
286312,0013A00008000000,"2371 S 18TH ST, PITTSBURGH, PA 15210",0013A00008,1880,1998-07-22,1998-07-22,2019-04-18,2019-04-18,40.42116592914681,-79.98235269772897,South Side Slopes,3,17,4-22,3,3,Southern,Schenley
286313,0014L00271000000,"1613 ARLINGTON AVE, PITTSBURGH, PA 15210",0014L00271,19000,2002-02-18,2014-11-24,2019-10-18,2019-10-18,40.41846966326276,-79.98755976882005,South Side Slopes,3,17,4-6,3,3,Southern,Schenley
286314,0003S00112000000,"NUSSER ST, PITTSBURGH, PA 15203",0003S00112,0,2002-07-12,2002-07-12,2019-10-18,2019-10-18,40.42494751375808,-79.98602118628436,South Side Slopes,3,17,4-3,3,3,Southern,Schenley
286315,0014L00272000000,"ARLINGTON AVE, PITTSBURGH, PA 15210",0014L00272,18000,2001-07-23,2001-07-23,2019-10-18,2019-10-18,40.418408720214096,-79.98752040768488,South Side Slopes,3,17,4-6,3,3,Southern,Schenley
286316,0003P00276000000,"13 ALLEN ST, PITTSBURGH, PA 15210",0003P00276,1797,2002-07-25,2017-02-08,2019-04-18,2019-04-18,40.423674724439614,-79.99401362588715,Allentown,3,18,4-5,3,5,Southern,Emerald
286317,0015G00114000000,"137 INDUSTRY ST, PITTSBURGH, PA 15210",0015G00114,12700,2002-02-27,2008-05-02,2019-10-18,2019-10-18,40.42028812908439,-80.00476086618886,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286318,0015G00226000000,"125 PROXIM WAY, PITTSBURGH, PA 15210",0015G00226,1100,,2004-06-30,2019-10-18,2019-10-18,40.41954216328029,-80.00502905186947,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286319,0015G00043000000,"1 NINA WAY, PITTSBURGH, PA 15210",0015G00043,0,1982-07-03,1982-07-03,2019-10-18,2019-10-18,40.4203513533397,-80.00589910098665,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286320,0015G00112000000,"INDUSTRY ST, PITTSBURGH, PA 15210",0015G00112,0,2002-02-27,2007-02-06,2019-10-18,2019-10-18,40.42027634244079,-80.00485805670571,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286321,0015G00152000000,"112 INDUSTRY ST, PITTSBURGH, PA 15210",0015G00152,0,2002-04-08,2002-04-08,2019-10-18,2019-10-18,40.41972236456698,-80.00542837415355,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286322,0015G00160000000,"MONTOOTH ST, PITTSBURGH, PA 15210",0015G00160,1,,,2019-10-18,2019-10-18,40.419500779716806,-80.00586958389347,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286323,0015G00046000000,"24 NINA WAY, PITTSBURGH, PA 15210",0015G00046,0,2020-12-22,2011-04-26,2019-10-18,2019-10-18,40.420173755562175,-80.00577273090826,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286324,0014E00106000000,"503 CLIMAX ST, PITTSBURGH, PA 15210",0014E00106,1,1997-09-09,1997-09-09,2019-10-18,2019-10-18,40.42015717585778,-79.99865999704019,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
286325,0015M00251000000,"337 CHALFONT ST, PITTSBURGH, PA 15210",0015M00251,200,2002-05-21,2002-05-21,2019-10-18,2019-10-18,40.4168558673204,-80.00089151410525,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286326,0015G00136000000,"210 INDUSTRY ST, PITTSBURGH, PA 15210",0015G00136,16500,2001-10-29,2008-10-07,2019-10-18,2019-10-18,40.42003038404926,-80.00417052122121,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286327,0015G00151000000,"114 INDUSTRY ST, PITTSBURGH, PA 15210",0015G00151,2350,2002-03-05,2011-11-02,2019-10-18,2019-10-18,40.419736543253535,-80.00534070409661,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286328,0015G00045000000,"26 NINA WAY, PITTSBURGH, PA 15210",0015G00045,0,2000-12-19,2005-12-30,2019-10-18,2019-10-18,40.42016451559579,-80.00585377755446,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286329,0015G00150000000,"116 INDUSTRY ST, PITTSBURGH, PA 15210",0015G00150,1,1983-11-28,1983-11-28,2019-10-18,2019-10-18,40.419758241477695,-80.0052552589766,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286330,0015H00160000000,"410 CLIMAX ST, PITTSBURGH, PA 15210",0015H00160,1,2002-12-26,2008-12-31,2019-10-18,2019-10-18,40.419732588248856,-79.99983438362109,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
286331,0015G00124000000,"INDUSTRY ST, PITTSBURGH, PA 15210",0015G00124,1,1988-04-18,1988-04-18,2019-10-18,2019-10-18,40.42046828745677,-80.00397731707184,Beltzhoover,3,18,4-16,3,5,Southern,Emerald
286332,0015H00155000A00,"LOYAL WAY, PITTSBURGH, PA 15210",0015H00155A,1,1994-04-01,1994-04-01,2019-10-18,2019-10-18,40.41962930520127,-80.00024618948025,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
286333,0015H00154000000,"400 CLIMAX ST, PITTSBURGH, PA 15210",0015H00154,0,1987-06-05,1987-06-05,2019-10-18,2019-10-18,40.41972635378063,-80.00034251920614,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
286334,0014J00011000000,"CHARLES ST, PITTSBURGH, PA 15210",0014J00011,19292,2002-03-04,2011-03-03,2019-08-16,2019-08-16,40.416645945212046,-79.99613495866278,Knoxville,3,30,4-21,3,5,Southern,Emerald
286335,0014J00010000000,"CHARLES ST, PITTSBURGH, PA 15210",0014J00010,9425,2002-02-25,2012-11-01,2019-08-16,2019-08-16,40.41665069596623,-79.9959975832719,Knoxville,3,30,4-21,3,5,Southern,Emerald
286336,0035K00016000A00,"1902 BROADWAY AVE, PITTSBURGH, PA 15216",0035K00016A,10200,2001-12-26,2009-07-07,2019-04-18,2019-04-18,40.40723157789419,-80.02734879514689,Beechview,4,19,4-28,6,5,Southern,Emerald
286337,0061C00018000000,"ABSTRACT AVE, PITTSBURGH, PA 15226",0061C00018,8659,2002-05-08,2014-03-03,2019-08-16,2019-08-16,40.4020766853968,-80.00376547470164,Brookline,4,19,4-25,6,5,Southern,Emerald
286338,0095H00098000000,"2223 BROWNSVILLE RD, PITTSBURGH, PA 15210",0095H00098,0,2002-03-05,2004-07-02,2019-10-18,2019-10-18,40.39068213646336,-79.98582156199177,Carrick,4,29,4-12,3,3,Southern,Schenley
286339,0138F00089000000,"IVYGLEN ST, PITTSBURGH, PA 15227",0138F00089,0,,,2019-10-18,2019-10-18,40.38073878330884,-79.9939120841763,Overbrook,4,32,4-23,3,5,Southern,Schenley
286340,0055R00106000000,"HAZELWOOD AVE, PITTSBURGH, PA 15207",0055R00106,3500,,2022-02-10,,2019-03-19,40.41468697524137,-79.93977769329555,Hazelwood,5,15,2-12,4,3,Eastern,Frick
286341,0055R00120000000,"HAZELWOOD AVE, PITTSBURGH, PA 15207",0055R00120,3500,,2022-02-10,,2019-03-19,40.41411659273166,-79.93986653434263,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286342,0056F00148000000,"GERTRUDE ST, PITTSBURGH, PA 15207",0056F00148,6193,2002-12-13,2007-02-21,2019-04-18,2019-04-18,40.40909576422784,-79.94197998236957,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286343,0057C00343000000,"240 RENOVA ST, PITTSBURGH, PA 15207",0057C00343,23182,1999-07-19,2005-02-23,2019-08-16,2019-08-16,40.4019045869512,-79.93733768789053,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286344,0056B00204000000,"MONONGAHELA ST, PITTSBURGH, PA 15207",0056B00204,10199,2002-09-16,2011-11-07,2019-08-16,2019-08-16,40.412687274837616,-79.94303641883279,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286345,0055P00146000000,"4656 SYLVAN AVE, PITTSBURGH, PA 15207",0055P00146,21909,2002-12-30,2008-12-05,2019-08-16,2019-08-16,40.41412845906687,-79.94330572272845,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286346,0056L00338000000,"5033 AMPERE ST, PITTSBURGH, PA 15207",0056L00338,47531,2000-05-03,2003-03-25,2019-08-16,2019-08-16,40.40874647618168,-79.93800948323779,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286347,0056L00339000000,"AMPERE ST, PITTSBURGH, PA 15207",0056L00339,2835,2000-05-03,2003-03-25,2019-08-16,2019-08-16,40.408680400862366,-79.93800343229826,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286348,0056L00149000000,"ASHTON AVE, PITTSBURGH, PA 15207",0056L00149,11359,2002-03-19,2008-10-22,2019-08-16,2019-08-16,40.40696756714655,-79.9375858401175,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286349,0056F00154000000,"GLEN CALADH ST, PITTSBURGH, PA 15207",0056F00154,1,1992-03-31,1992-03-31,2019-10-18,2019-10-18,40.409291006644864,-79.94172593235464,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286350,0056F00153000000,"GLEN CALADH ST, PITTSBURGH, PA 15207",0056F00153,18500,1996-09-30,1996-09-30,2019-10-18,2019-10-18,40.40927755656774,-79.9418123937085,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286351,0056F00176000000,"201 GLEN CALADH ST, PITTSBURGH, PA 15207",0056F00176,11000,2002-02-27,2016-01-05,2019-10-18,2019-10-18,40.409719248987166,-79.94207484963191,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286352,0056F00158000000,"GLEN CALADH ST, PITTSBURGH, PA 15207",0056F00158,210,1997-03-07,1997-03-07,2019-10-18,2019-10-18,40.409363907453525,-79.94137725799396,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286353,0056F00159000000,"GLEN CALADH ST, PITTSBURGH, PA 15207",0056F00159,15900,1991-03-20,1991-03-20,2019-10-18,2019-10-18,40.40938034867576,-79.94128886204538,Hazelwood,5,15,2-13,4,3,Eastern,Frick
286354,0009M00270000000,"MONACA PL, PITTSBURGH, PA 15219",0009M00270,0,,,2019-04-18,2019-04-18,40.44627273122721,-79.98385015319897,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
286355,0011E00185000000,"212 WICK ST, PITTSBURGH, PA 15219",0011E00185,1,2002-12-03,2008-01-11,2019-08-16,2019-08-16,40.439438511080745,-79.97949105577642,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
286356,0011E00188000000,"WICK ST, PITTSBURGH, PA 15219",0011E00188,250,1988-02-09,1988-02-09,2019-10-18,2019-10-18,40.43962589035928,-79.9794327907139,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
286357,0011E00187000000,"216 WICK ST, PITTSBURGH, PA 15219",0011E00187,22000,2002-05-20,2010-09-20,2019-10-18,2019-10-18,40.43956616681383,-79.97952406653998,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
286358,0010N00140000000,"DEVILLIERS ST, PITTSBURGH, PA 15219",0010N00140,0,2001-05-15,2001-05-15,2019-10-18,2019-10-18,40.44459206329055,-79.98134190320182,Crawford-Roberts,6,3,2-1,2,3,Central,Schenley
286359,0011L00170000000,"FORBES AVE, PITTSBURGH, PA 15219",0011L00170,1,2019-01-03,2005-08-12,2019-08-16,2019-08-16,40.437050337252174,-79.97411300848377,Bluff,6,4,2-1,2,3,Central,Schenley
286360,0011H00002000000,"212 WHITRIDGE ST, PITTSBURGH, PA 15213",0011H00002,22000,1999-02-10,1999-02-10,2019-08-16,2019-08-16,40.4404882581353,-79.96748683953697,West Oakland,6,4,2-10,4,3,Central,Schenley
286361,0011F00168000000,"OLD KIRKPATRICK ST, PITTSBURGH, PA 15219",0011F00168,3000,2002-12-05,2019-03-12,2019-10-18,2019-10-18,40.43855965285545,-79.97472469290905,West Oakland,6,4,2-1,4,3,Central,Schenley
286362,0011F00169000D00,"OLD KIRKPATRICK ST, PITTSBURGH, PA 15219",0011F00169D,0,2002-10-22,2005-04-18,2019-10-18,2019-10-18,40.43880311132149,-79.97451502057783,West Oakland,6,4,2-1,4,3,Central,Schenley
286363,0011F00169000A00,"118 OLD KIRKPATRICK ST, PITTSBURGH, PA 15219",0011F00169A,2845,2002-09-18,2007-07-06,2019-10-18,2019-10-18,40.438604805272526,-79.97458428446515,West Oakland,6,4,2-1,4,3,Central,Schenley
286364,0011F00167000000,"OLD KIRKPATRICK ST, PITTSBURGH, PA 15219",0011F00167,8500,2000-04-03,2000-04-03,2019-10-18,2019-10-18,40.43854394466452,-79.97480545374235,West Oakland,6,4,2-1,4,3,Central,Schenley
286365,0011F00200000000,"OLD KIRKPATRICK ST, PITTSBURGH, PA 15219",0011F00200,13000,1999-02-12,1999-02-12,2019-10-18,2019-10-18,40.438732239464656,-79.9745078114676,West Oakland,6,4,2-1,4,3,Central,Schenley
286366,0027A00135000000,"VANCROFT ST, PITTSBURGH, PA 15219",0027A00135,0,1987-07-13,1987-07-13,2019-04-18,2019-04-18,40.450263244967566,-79.9645621055304,Upper Hill,6,5,2-22,2,3,Central,Schenley
286367,0027A00157000000,"HERRON AVE, PITTSBURGH, PA 15219",0027A00157,25052,2019-01-03,2008-01-15,2019-04-18,2019-04-18,40.45060801247075,-79.96459615753167,Upper Hill,6,5,2-22,2,3,Central,Schenley
286368,0027A00145000000,"VANCROFT ST, PITTSBURGH, PA 15219",0027A00145,600,1992-03-26,1992-03-26,2019-04-18,2019-04-18,40.45062137978534,-79.96396749986332,Upper Hill,6,5,2-22,2,3,Central,Schenley
286369,0027A00146000000,"VANCROFT ST, PITTSBURGH, PA 15219",0027A00146,0,1992-01-27,1992-01-27,2019-04-18,2019-04-18,40.4506114653947,-79.96409830905297,Upper Hill,6,5,2-22,2,3,Central,Schenley
286370,0027B00200000000,"902 ANAHEIM ST, PITTSBURGH, PA 15219",0027B00200,1,,2010-02-10,2019-04-18,2019-04-18,40.45130201916106,-79.95902416290532,Upper Hill,6,5,2-22,2,3,Central,Schenley
286371,0027A00042000000,"649 HERRON AVE, PITTSBURGH, PA 15219",0027A00042,1,1989-06-02,1989-06-02,2019-04-18,2019-04-18,40.45224718621505,-79.9649049064011,Middle Hill,6,5,2-5,2,3,Central,Schenley
286372,0027A00041000000,"HERRON AVE, PITTSBURGH, PA 15219",0027A00041,0,1995-02-10,1995-02-10,2019-04-18,2019-04-18,40.45231112840123,-79.9649254382293,Middle Hill,6,5,2-5,2,3,Central,Schenley
286373,0010D00242000000,"WEBSTER AVE, PITTSBURGH, PA 15219",0010D00242,4400,2002-02-18,2002-02-18,2019-04-18,2019-04-18,40.45110890032308,-79.96860075870434,Middle Hill,6,5,2-5,2,3,Central,Schenley
286374,0010H00230000000,"WYLIE AVE, PITTSBURGH, PA 15219",0010H00230,500,2002-04-17,2002-04-17,2019-04-18,2019-04-18,40.44962468048194,-79.96750747980313,Middle Hill,6,5,2-5,2,3,Central,Schenley
286375,0010D00381000000,"2926 WEBSTER AVE, PITTSBURGH, PA 15219",0010D00381,1250,1998-01-28,1998-01-28,2019-04-18,2019-04-18,40.45204371435114,-79.96625585131832,Middle Hill,6,5,2-5,2,3,Central,Schenley
286376,0011D00144000000,"WYANDOTTE ST, PITTSBURGH, PA 15213",0011D00144,0,,,2019-04-18,2019-04-18,40.44253997639228,-79.96738995901119,West Oakland,6,5,2-10,4,3,Central,Schenley
286377,0011D00146000000,"WYANDOTTE ST, PITTSBURGH, PA 15213",0011D00146,0,,,2019-04-18,2019-04-18,40.442500255310016,-79.96754254850244,West Oakland,6,5,2-10,4,3,Central,Schenley
286378,0027B00369000000,"SHAWNEE ST, PITTSBURGH, PA 15219",0027B00369,0,1998-11-24,2020-05-11,2019-08-16,2019-08-16,40.45135041160097,-79.96182473853382,Upper Hill,6,5,2-22,2,3,Central,Schenley
286379,0026N00016000B00,"3367 WICHITA WAY, PITTSBURGH, PA 15219",0026N00016B,4000,1992-03-20,2003-03-12,2019-08-16,2019-08-16,40.45333525228201,-79.9622296256122,Upper Hill,6,5,2-22,2,3,Central,Schenley
286380,0027B00388000000,"816 SHAWNEE ST, PITTSBURGH, PA 15219",0027B00388,0,1999-04-22,1999-04-22,2019-08-16,2019-08-16,40.45058740675251,-79.96072292174435,Upper Hill,6,5,2-22,2,3,Central,Schenley
286381,0010G00226000000,"2402 WEBSTER AVE, PITTSBURGH, PA 15219",0010G00226,0,1992-07-27,1992-07-27,2019-08-16,2019-08-16,40.44881831393278,-79.97387456668963,Middle Hill,6,5,2-5,2,3,Central,Schenley
286382,0027E00036000000,"CENTRE AVE, PITTSBURGH, PA 15219",0027E00036,1500,2002-06-14,2009-01-30,2019-08-16,2019-08-16,40.448814087480805,-79.965313884504,Middle Hill,6,5,2-5,2,3,Central,Schenley
286383,0010G00222000000,"WEBSTER AVE, PITTSBURGH, PA 15219",0010G00222,0,1979-07-24,1979-07-24,2019-08-16,2019-08-16,40.448897934459495,-79.97367233370086,Middle Hill,6,5,2-5,2,3,Central,Schenley
286384,0010G00223000000,"WEBSTER AVE, PITTSBURGH, PA 15219",0010G00223,0,1990-11-08,1990-11-08,2019-08-16,2019-08-16,40.44888219119613,-79.97373204404892,Middle Hill,6,5,2-5,2,3,Central,Schenley
286385,0010L00027000000,"2331 CENTRE AVE, PITTSBURGH, PA 15219",0010L00027,1,2002-05-22,2005-05-24,2019-08-16,2019-08-16,40.44582320979495,-79.97313683449379,Middle Hill,6,5,2-5,2,3,Central,Schenley
286386,0010K00022000000,"2247 HUMBER WAY, PITTSBURGH, PA 15219",0010K00022,1,2002-08-14,2013-02-12,2019-08-16,2019-08-16,40.44626905543167,-79.97453917818876,Middle Hill,6,5,2-5,2,3,Central,Schenley
286387,0010R00151000000,"2301 CENTRE AVE, PITTSBURGH, PA 15219",0010R00151,0,1996-07-16,1996-07-16,2019-08-16,2019-08-16,40.445443893360284,-79.97383499849514,Middle Hill,6,5,2-5,2,3,Central,Schenley
286388,0010G00219000000,"WEBSTER AVE, PITTSBURGH, PA 15219",0010G00219,0,1999-07-08,1999-07-08,2019-08-16,2019-08-16,40.44897953734708,-79.97348805752142,Middle Hill,6,5,2-5,2,3,Central,Schenley
286389,0010H00259000000,"2815 CENTRE AVE, PITTSBURGH, PA 15219",0010H00259,1050,2001-10-22,2006-03-08,2019-08-16,2019-08-16,40.44821330402918,-79.96634236943213,Middle Hill,6,5,2-5,2,3,Central,Schenley
286390,0027E00037000000,"CENTRE AVE, PITTSBURGH, PA 15219",0027E00037,1500,2000-02-07,2009-01-30,2019-08-16,2019-08-16,40.44885786095675,-79.96525522393695,Middle Hill,6,5,2-5,2,3,Central,Schenley
286391,0010L00026000000,"2333 CENTRE AVE, PITTSBURGH, PA 15219",0010L00026,1,2002-08-06,2005-06-07,2019-08-16,2019-08-16,40.44584391341766,-79.97308981087502,Middle Hill,6,5,2-5,2,3,Central,Schenley
286392,0025S00226000A00,"2940 BEDFORD AVE, PITTSBURGH, PA 15219",0025S00226A,0,1996-10-11,2015-04-17,2019-08-16,2019-08-16,40.45298755433733,-79.96664756492675,Middle Hill,6,5,2-5,2,3,Central,Schenley
286393,0010M00116000000,"2525 CENTRE AVE, PITTSBURGH, PA 15219",0010M00116,1,2019-01-03,2017-07-14,2019-10-18,2019-10-18,40.4460704557879,-79.96969963290705,Middle Hill,6,5,2-5,2,3,Central,Schenley
286394,0010R00136000000,"2306 CENTRE AVE, PITTSBURGH, PA 15219",0010R00136,600,2000-09-15,2000-09-15,2019-10-18,2019-10-18,40.44514978662148,-79.97356316981549,Middle Hill,6,5,2-5,2,3,Central,Schenley
286395,0010M00118000000,"2527 CENTRE AVE, PITTSBURGH, PA 15219",0010M00118,0,2000-05-16,2000-05-16,2019-10-18,2019-10-18,40.4460998116144,-79.9696389833661,Middle Hill,6,5,2-5,2,3,Central,Schenley
286396,0010M00114000000,"CENTRE AVE, PITTSBURGH, PA 15219",0010M00114,1,1997-04-24,2005-09-19,2019-10-18,2019-10-18,40.446050790322566,-79.96976918072599,Middle Hill,6,5,2-5,2,3,Central,Schenley
286397,0010L00020000000,"CENTRE AVE, PITTSBURGH, PA 15219",0010L00020,0,1996-12-12,1996-12-12,2019-10-18,2019-10-18,40.4455887532789,-79.97349736426148,Middle Hill,6,5,2-5,2,3,Central,Schenley
286398,0022E00291000A00,"BELDALE ST, PITTSBURGH, PA 15233",0022E00291A,0,1994-04-28,1994-04-28,2019-10-18,2019-10-18,40.458812468778106,-80.02869515072486,Manchester,6,21,1-8,1,1,Northern,Riverview
286399,0022K00023000000,"1337 COLUMBUS AVE, PITTSBURGH, PA 15233",0022K00023,12000,2000-02-07,2000-02-07,2019-10-18,2019-10-18,40.45759824676124,-80.0273053124474,Manchester,6,21,1-8,1,1,Northern,Riverview
286400,0022F00263000A00,"1425 WARNER ST, PITTSBURGH, PA 15233",0022F00263A,0,2002-06-11,2002-06-11,2019-10-18,2019-10-18,40.45790875893706,-80.02842391605076,Manchester,6,21,1-8,1,1,Northern,Riverview
286401,0022C00044000000,"SUNDAY ST, PITTSBURGH, PA 15212",0022C00044,0,1976-07-02,1976-07-02,2019-10-18,2019-10-18,40.46076446206621,-80.02418113002106,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286402,0022B00258000000,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00258,0,,,2019-10-18,2019-10-18,40.46050740249204,-80.02588865911491,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286403,0022B00244000000,"SUNDAY ST, PITTSBURGH, PA 15212",0022B00244,1,1989-02-08,1989-02-08,2019-10-18,2019-10-18,40.46059301845189,-80.02508858919407,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286404,0022B00246000000,"SUNDAY ST, PITTSBURGH, PA 15212",0022B00246,20000,1991-03-20,1991-03-20,2019-10-18,2019-10-18,40.46055524305759,-80.0252813478082,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286405,0022G00094000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00094,21003,1979-11-26,1979-11-26,2019-10-18,2019-10-18,40.45961033546615,-80.02242051982553,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286406,0022B00259000000,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00259,0,1978-08-18,1978-08-18,2019-10-18,2019-10-18,40.46049667324842,-80.02593507416294,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286407,0022B00257000000,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00257,1200,1988-03-01,1988-03-01,2019-10-18,2019-10-18,40.46051651815485,-80.02584020413363,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286408,0022C00070000000,"SEDGWICK ST, PITTSBURGH, PA 15212",0022C00070,7080,1996-08-28,1996-08-28,2019-10-18,2019-10-18,40.46043923248983,-80.02400349010124,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286409,0022G00087000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00087,21003,1981-06-01,1981-06-01,2019-10-18,2019-10-18,40.45968108250653,-80.02202371099901,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286410,0022G00095000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00095,21003,1989-07-19,1989-07-19,2019-10-18,2019-10-18,40.45960246719867,-80.02247066263345,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286411,0022B00247000A00,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00247A,1515,1995-05-31,1995-05-31,2019-10-18,2019-10-18,40.460605505372826,-80.02538500304532,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286412,0022B00248000000,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00248,0,2002-03-13,2007-02-09,2019-10-18,2019-10-18,40.4605927888299,-80.02545768226926,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286413,0022B00245000000,"STRANMORE ST, PITTSBURGH, PA 15212",0022B00245,1,1989-02-08,1989-02-08,2019-10-18,2019-10-18,40.460570030265394,-80.02519633347717,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
286414,0022H00113000000,"BRIGHTON RD, PITTSBURGH, PA 15212",0022H00113,14215,2002-07-16,2005-10-18,2019-04-18,2019-04-18,40.45887471650615,-80.01659696396702,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
286415,0022H00123000000,"BRIGHTON RD, PITTSBURGH, PA 15212",0022H00123,19247,1999-09-21,1999-09-21,2019-04-18,2019-04-18,40.4585468937244,-80.0164890812993,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
